X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,save_bincounts,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11231231689453125,0.1320216996172529,0.9023484023798473
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11584186553955078,0.13050643424650224,0.9131376692623359
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10008788108825684,0.11424720633325207,0.931678708263895
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.09295845031738281,0.12067152009176227,0.9198819829407462
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11021947860717773,0.12246583555085211,0.9272107776613365
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11166906356811523,0.11527680126970997,0.9302234079028945
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10467243194580078,0.09078279114279651,0.9550198608042018
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11593151092529297,0.0969933023043933,0.9523329225630156
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.112335205078125,0.09133194505898716,0.9546431148475198
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11156797409057617,0.10219929744543596,0.9440843432964774
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11221957206726074,0.09826206596623552,0.9480322909497385
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10689997673034668,0.09994254744353717,0.9494741561486172
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10157942771911621,0.08963875942093713,0.9575976213719932
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10345983505249023,0.09060807519970637,0.9548202686486025
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.0972909927368164,0.09756166405311023,0.9476650361852134
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1107,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.12341618537902832,0.09004203263100097,0.9554312944685078
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.12454700469970703,0.07604515876816965,0.9683763777087336
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.1011967658996582,0.07264486068928083,0.9710809620543918
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10614585876464844,0.07947235673006309,0.9663337912031111
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10343098640441895,0.07764709964802816,0.9675395174290164
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.09965324401855469,0.08619063912994793,0.9594143824008334
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10472798347473145,0.078734229975879,0.9659163680245378
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10673856735229492,0.08628322620775396,0.9613093845773089
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.09904289245605469,0.0854123766657981,0.9598156070017996
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10801577568054199,0.08620022762883027,0.9593659971368335
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1944,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.09903836250305176,0.08565589490845835,0.9600120014088163
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10817313194274902,0.07271227001378004,0.9717964835638113
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11286258697509766,0.07683475965227761,0.968115728682713
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.12643170356750488,0.07306152938537974,0.9709146505009307
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.1240997314453125,0.07147427604006154,0.9721000374682748
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.12661266326904297,0.07037543321765452,0.9728671982148549
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.12179064750671387,0.07643932516663308,0.9679484443212892
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10515737533569336,0.07000681935028683,0.9733526373718211
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11305403709411621,0.07175991149563156,0.9717683278460462
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.12135744094848633,0.07188527748281143,0.9722781600456506
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.1134488582611084,0.07556401041401702,0.9690558965015592
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,5994,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.11391377449035645,0.07267707241364038,0.9712233697809705
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,5994,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10814690589904785,0.064727419858232,0.9773700292283205
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,5994,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10982131958007812,0.06689342127926406,0.9758446336690925
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,5994,110000,10000,-1,0.25,voronoi,none,False,100,3.5,False,False,100,0.10490179061889648,0.07593230079612888,0.9685887413278695
