X,Y,tau,d,training_start,training_end,training_size,testing_start,testing_end,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,2.9050786505108603,False,372,62.39720320701599,2.150253435920217,0.9707031532570871
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,372,2.9050786505108603,False,372,21.36147904396057,1.7999521224667023,0.9795625280616117
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,2.3641999865500756,False,509,61.99743413925171,1.8649494151611599,0.9780439081599808
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,509,2.3641999865500756,False,509,22.374698877334595,1.6749716446762066,0.982326998362436
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.9240241827602391,False,766,61.917078495025635,1.6204170972532432,0.9834710281299683
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,766,1.9240241827602391,False,766,23.84837293624878,1.3702829092913837,0.988207136724563
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.5658019951383657,False,1154,61.734434843063354,1.3961097712986565,0.9877564250015596
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,1154,1.5658019951383657,False,1154,28.163835287094116,1.2043435912556764,0.9909029265109149
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.2742749857031337,False,1722,62.05902934074402,1.2174286464285742,0.9907040505713146
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,1722,1.2742749857031337,False,1722,29.631267786026,1.0266628387755348,0.9933974078603343
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.037025590866764,False,2478,62.036423206329346,1.0539753347528746,0.9930403789886618
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,2478,1.037025590866764,False,2478,35.57507872581482,0.8753552406658287,0.9952043396085696
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.8439481965654002,False,3707,62.121307611465454,0.9330338629699956,0.9945496866561861
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,3707,0.8439481965654002,False,3707,39.315314531326294,0.8174354352065822,0.9958196121430136
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.6868186906464686,False,5514,62.40815329551697,0.8239884102018404,0.9957546152082609
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,5514,0.6868186906464686,False,5514,50.31099724769592,0.7128680795375903,0.9968234565367242
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.5589441576403378,False,8310,62.32756328582764,0.7816105054686021,0.9961878709530213
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,8310,0.5589441576403378,False,8310,61.325493812561035,0.6980648712086576,0.9969563554014649
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.45487779470037776,False,12525,62.056097984313965,0.7661879723556584,0.9963356383223769
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,12525,0.45487779470037776,False,12525,84.65220594406128,0.7019521302044291,0.9969248797654355
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.3701869055846206,False,18828,63.7035698890686,0.8060213704525087,0.995967442608082
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,18828,0.3701869055846206,False,18828,112.54191327095032,0.7669977957071172,0.9963408169331323
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.30126409040604457,False,27973,64.16453242301941,0.9455403429671301,0.9944553614089987
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,27973,0.30126409040604457,False,27973,159.34614610671997,0.8850747108076694,0.9951418798343733
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.24517358879792867,False,41712,65.2440996170044,1.051674276989701,0.9931657253346942
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,41712,0.24517358879792867,False,41712,224.12615180015564,1.0541652161296255,0.9931372468475955
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.19952623149688797,False,62612,66.68107676506042,1.2981036077965153,0.9896329611913772
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,62612,0.19952623149688797,False,62612,325.52872014045715,1.282784125160561,0.9898732606585838
